State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
WV,West Virginia,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",474,100.0,0.2,*Likely underreported due to incomplete data
WV,West Virginia,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",495,100.0,0.3,*Likely underreported due to incomplete data
WV,West Virginia,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",519,100.0,0.3,*Likely underreported due to incomplete data
WV,West Virginia,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",554,100.0,0.4,*Likely underreported due to incomplete data
WV,West Virginia,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",574,100.0,0.5,*Likely underreported due to incomplete data
WV,West Virginia,2017,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",590,100.0,0.6,*Likely underreported due to incomplete data
WV,West Virginia,2017,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",600,99.5,0.7,*Likely underreported due to incomplete data
WV,West Virginia,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",605,99.4,0.9,*Likely underreported due to incomplete data
WY,Wyoming,2015,January,12 month-ending,Number of Deaths,4365,100.0,0,
WY,Wyoming,2015,February,12 month-ending,Number of Deaths,4395,100.0,0,
WY,Wyoming,2015,March,12 month-ending,Number of Deaths,4456,100.0,0,
WY,Wyoming,2015,April,12 month-ending,Number of Deaths,4526,100.0,0,
WY,Wyoming,2015,May,12 month-ending,Number of Deaths,4507,100.0,0,
WY,Wyoming,2015,June,12 month-ending,Number of Deaths,4487,100.0,0,
WY,Wyoming,2015,July,12 month-ending,Number of Deaths,4521,100.0,0,
WY,Wyoming,2015,August,12 month-ending,Number of Deaths,4541,100.0,0,
WY,Wyoming,2015,September,12 month-ending,Number of Deaths,4508,100.0,0,
WY,Wyoming,2015,October,12 month-ending,Number of Deaths,4499,100.0,0,
WY,Wyoming,2015,November,12 month-ending,Number of Deaths,4500,100.0,0,
WY,Wyoming,2015,December,12 month-ending,Number of Deaths,4507,100.0,0,
WY,Wyoming,2016,January,12 month-ending,Number of Deaths,4445,100.0,0,
WY,Wyoming,2016,February,12 month-ending,Number of Deaths,4454,100.0,0,
WY,Wyoming,2016,March,12 month-ending,Number of Deaths,4422,100.0,0,
WY,Wyoming,2016,April,12 month-ending,Number of Deaths,4379,100.0,0,
WY,Wyoming,2016,May,12 month-ending,Number of Deaths,4404,100.0,0,
WY,Wyoming,2016,June,12 month-ending,Number of Deaths,4430,100.0,0,
WY,Wyoming,2016,July,12 month-ending,Number of Deaths,4387,100.0,0,
WY,Wyoming,2016,August,12 month-ending,Number of Deaths,4395,100.0,0,
WY,Wyoming,2016,September,12 month-ending,Number of Deaths,4358,100.0,0,
WY,Wyoming,2016,October,12 month-ending,Number of Deaths,4365,100.0,0,
WY,Wyoming,2016,November,12 month-ending,Number of Deaths,4337,100.0,0,
WY,Wyoming,2017,January,12 month-ending,Number of Deaths,4352,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,February,12 month-ending,Number of Deaths,4338,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,March,12 month-ending,Number of Deaths,4345,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,April,12 month-ending,Number of Deaths,4379,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,May,12 month-ending,Number of Deaths,4382,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,June,12 month-ending,Number of Deaths,4322,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,July,12 month-ending,Number of Deaths,4320,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,August,12 month-ending,Number of Deaths,4283,99.5+,0,*Likely underreported due to incomplete data
WY,Wyoming,2015,January,12 month-ending,Number of Drug Overdose Deaths,105,100.0,0,
WY,Wyoming,2015,February,12 month-ending,Number of Drug Overdose Deaths,104,100.0,0,
WY,Wyoming,2015,March,12 month-ending,Number of Drug Overdose Deaths,104,100.0,0,
WY,Wyoming,2015,April,12 month-ending,Number of Drug Overdose Deaths,112,100.0,0,
WY,Wyoming,2015,May,12 month-ending,Number of Drug Overdose Deaths,113,100.0,0,
WY,Wyoming,2015,June,12 month-ending,Number of Drug Overdose Deaths,104,100.0,0,
WY,Wyoming,2015,July,12 month-ending,Number of Drug Overdose Deaths,105,100.0,0,
WY,Wyoming,2015,August,12 month-ending,Number of Drug Overdose Deaths,102,100.0,0,
WY,Wyoming,2015,September,12 month-ending,Number of Drug Overdose Deaths,100,100.0,0,
WY,Wyoming,2015,October,12 month-ending,Number of Drug Overdose Deaths,95,100.0,0,
WY,Wyoming,2015,November,12 month-ending,Number of Drug Overdose Deaths,93,100.0,0,
WY,Wyoming,2015,December,12 month-ending,Number of Drug Overdose Deaths,92,100.0,0,
WY,Wyoming,2016,January,12 month-ending,Number of Drug Overdose Deaths,94,100.0,0,
WY,Wyoming,2016,February,12 month-ending,Number of Drug Overdose Deaths,90,100.0,0,
WY,Wyoming,2016,March,12 month-ending,Number of Drug Overdose Deaths,98,100.0,0,
WY,Wyoming,2016,April,12 month-ending,Number of Drug Overdose Deaths,93,100.0,0,
WY,Wyoming,2016,May,12 month-ending,Number of Drug Overdose Deaths,94,100.0,0,
WY,Wyoming,2016,June,12 month-ending,Number of Drug Overdose Deaths,101,100.0,0,
WY,Wyoming,2016,July,12 month-ending,Number of Drug Overdose Deaths,99,100.0,0,
WY,Wyoming,2016,August,12 month-ending,Number of Drug Overdose Deaths,95,100.0,0,
WY,Wyoming,2016,September,12 month-ending,Number of Drug Overdose Deaths,93,100.0,0,
WY,Wyoming,2016,October,12 month-ending,Number of Drug Overdose Deaths,94,100.0,0,
WY,Wyoming,2016,November,12 month-ending,Number of Drug Overdose Deaths,94,100.0,0,
WY,Wyoming,2016,December,12 month-ending,Number of Drug Overdose Deaths,93,100.0,0,
WY,Wyoming,2017,January,12 month-ending,Number of Drug Overdose Deaths,91,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,February,12 month-ending,Number of Drug Overdose Deaths,90,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,March,12 month-ending,Number of Drug Overdose Deaths,82,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,April,12 month-ending,Number of Drug Overdose Deaths,80,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,May,12 month-ending,Number of Drug Overdose Deaths,72,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,June,12 month-ending,Number of Drug Overdose Deaths,63,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,July,12 month-ending,Number of Drug Overdose Deaths,60,100.0,0,*Likely underreported due to incomplete data
WY,Wyoming,2017,August,12 month-ending,Number of Drug Overdose Deaths,62,99.5+,0,*Likely underreported due to incomplete data
YC,New York City,2015,January,12 month-ending,Cocaine (T40.5),231,100.0,0,
YC,New York City,2015,February,12 month-ending,Cocaine (T40.5),234,100.0,0,
YC,New York City,2015,March,12 month-ending,Cocaine (T40.5),221,100.0,0,
YC,New York City,2015,April,12 month-ending,Cocaine (T40.5),221,100.0,0,
YC,New York City,2015,May,12 month-ending,Cocaine (T40.5),230,100.0,0,
YC,New York City,2015,June,12 month-ending,Cocaine (T40.5),244,100.0,0,
YC,New York City,2015,July,12 month-ending,Cocaine (T40.5),242,100.0,0,
YC,New York City,2015,August,12 month-ending,Cocaine (T40.5),261,100.0,0,
YC,New York City,2015,September,12 month-ending,Cocaine (T40.5),266,100.0,0,
YC,New York City,2015,October,12 month-ending,Cocaine (T40.5),272,100.0,0,
YC,New York City,2015,November,12 month-ending,Cocaine (T40.5),283,100.0,0,
YC,New York City,2015,December,12 month-ending,Cocaine (T40.5),290,100.0,0,
YC,New York City,2016,January,12 month-ending,Cocaine (T40.5),308,100.0,0,
YC,New York City,2016,February,12 month-ending,Cocaine (T40.5),316,100.0,0,
YC,New York City,2016,March,12 month-ending,Cocaine (T40.5),344,100.0,0,
YC,New York City,2016,April,12 month-ending,Cocaine (T40.5),352,100.0,0,
YC,New York City,2016,May,12 month-ending,Cocaine (T40.5),361,100.0,0.1,
YC,New York City,2016,June,12 month-ending,Cocaine (T40.5),370,100.0,0,
YC,New York City,2016,July,12 month-ending,Cocaine (T40.5),402,100.0,0,
YC,New York City,2016,August,12 month-ending,Cocaine (T40.5),411,100.0,0,
YC,New York City,2016,September,12 month-ending,Cocaine (T40.5),442,100.0,0,
YC,New York City,2016,October,12 month-ending,Cocaine (T40.5),465,100.0,0,
YC,New York City,2016,November,12 month-ending,Cocaine (T40.5),475,100.0,0,
YC,New York City,2016,December,12 month-ending,Cocaine (T40.5),507,100.0,0,
YC,New York City,2017,January,12 month-ending,Cocaine (T40.5),537,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,February,12 month-ending,Cocaine (T40.5),542,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,March,12 month-ending,Cocaine (T40.5),541,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,April,12 month-ending,Cocaine (T40.5),561,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,May,12 month-ending,Cocaine (T40.5),584,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,June,12 month-ending,Cocaine (T40.5),600,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,July,12 month-ending,Cocaine (T40.5),597,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,August,12 month-ending,Cocaine (T40.5),597,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2015,January,12 month-ending,Heroin (T40.1),299,100.0,0,
YC,New York City,2015,February,12 month-ending,Heroin (T40.1),302,100.0,0,
YC,New York City,2015,March,12 month-ending,Heroin (T40.1),292,100.0,0,
YC,New York City,2015,April,12 month-ending,Heroin (T40.1),310,100.0,0,
YC,New York City,2015,June,12 month-ending,Heroin (T40.1),307,100.0,0,
YC,New York City,2015,July,12 month-ending,Heroin (T40.1),322,100.0,0,
YC,New York City,2015,August,12 month-ending,Heroin (T40.1),344,100.0,0,
YC,New York City,2015,September,12 month-ending,Heroin (T40.1),360,100.0,0,
YC,New York City,2015,October,12 month-ending,Heroin (T40.1),375,100.0,0,
YC,New York City,2015,November,12 month-ending,Heroin (T40.1),402,100.0,0,
YC,New York City,2015,December,12 month-ending,Heroin (T40.1),408,100.0,0,
YC,New York City,2016,January,12 month-ending,Heroin (T40.1),421,100.0,0,
YC,New York City,2016,February,12 month-ending,Heroin (T40.1),436,100.0,0,
YC,New York City,2016,March,12 month-ending,Heroin (T40.1),458,100.0,0,
YC,New York City,2016,April,12 month-ending,Heroin (T40.1),470,100.0,0,
YC,New York City,2016,May,12 month-ending,Heroin (T40.1),482,100.0,0.1,
YC,New York City,2016,June,12 month-ending,Heroin (T40.1),501,100.0,0,
YC,New York City,2016,July,12 month-ending,Heroin (T40.1),517,100.0,0,
YC,New York City,2016,August,12 month-ending,Heroin (T40.1),534,100.0,0,
YC,New York City,2016,September,12 month-ending,Heroin (T40.1),540,100.0,0,
YC,New York City,2016,October,12 month-ending,Heroin (T40.1),546,100.0,0,
YC,New York City,2016,November,12 month-ending,Heroin (T40.1),547,100.0,0,
YC,New York City,2016,December,12 month-ending,Heroin (T40.1),574,100.0,0,
YC,New York City,2017,January,12 month-ending,Heroin (T40.1),595,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,February,12 month-ending,Heroin (T40.1),592,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,March,12 month-ending,Heroin (T40.1),582,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,April,12 month-ending,Heroin (T40.1),584,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,May,12 month-ending,Heroin (T40.1),599,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,June,12 month-ending,Heroin (T40.1),617,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,July,12 month-ending,Heroin (T40.1),612,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,August,12 month-ending,Heroin (T40.1),613,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2015,January,12 month-ending,Methadone (T40.3),112,100.0,0,
YC,New York City,2015,February,12 month-ending,Methadone (T40.3),116,100.0,0,
YC,New York City,2015,March,12 month-ending,Methadone (T40.3),106,100.0,0,
YC,New York City,2015,April,12 month-ending,Methadone (T40.3),114,100.0,0,
YC,New York City,2015,May,12 month-ending,Methadone (T40.3),119,100.0,0,
YC,New York City,2015,June,12 month-ending,Methadone (T40.3),124,100.0,0,
YC,New York City,2015,July,12 month-ending,Methadone (T40.3),129,100.0,0,
YC,New York City,2015,August,12 month-ending,Methadone (T40.3),130,100.0,0,
YC,New York City,2015,September,12 month-ending,Methadone (T40.3),136,100.0,0,
YC,New York City,2015,October,12 month-ending,Methadone (T40.3),131,100.0,0,
YC,New York City,2015,November,12 month-ending,Methadone (T40.3),132,100.0,0,
YC,New York City,2015,December,12 month-ending,Methadone (T40.3),126,100.0,0,
YC,New York City,2016,January,12 month-ending,Methadone (T40.3),125,100.0,0,
YC,New York City,2016,February,12 month-ending,Methadone (T40.3),126,100.0,0,
YC,New York City,2016,March,12 month-ending,Methadone (T40.3),141,100.0,0,
YC,New York City,2016,April,12 month-ending,Methadone (T40.3),144,100.0,0,
YC,New York City,2016,May,12 month-ending,Methadone (T40.3),143,100.0,0.1,
YC,New York City,2016,June,12 month-ending,Methadone (T40.3),143,100.0,0,
YC,New York City,2016,July,12 month-ending,Methadone (T40.3),149,100.0,0,
YC,New York City,2016,August,12 month-ending,Methadone (T40.3),152,100.0,0,
YC,New York City,2016,September,12 month-ending,Methadone (T40.3),147,100.0,0,
YC,New York City,2016,October,12 month-ending,Methadone (T40.3),161,100.0,0,
YC,New York City,2016,November,12 month-ending,Methadone (T40.3),165,100.0,0,
YC,New York City,2016,December,12 month-ending,Methadone (T40.3),177,100.0,0,
YC,New York City,2017,January,12 month-ending,Methadone (T40.3),177,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,February,12 month-ending,Methadone (T40.3),174,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,March,12 month-ending,Methadone (T40.3),165,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,April,12 month-ending,Methadone (T40.3),162,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,May,12 month-ending,Methadone (T40.3),163,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,June,12 month-ending,Methadone (T40.3),168,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,July,12 month-ending,Methadone (T40.3),164,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2017,August,12 month-ending,Methadone (T40.3),162,100.0,0.1,*Likely underreported due to incomplete data
YC,New York City,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),197,100.0,0,
YC,New York City,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),202,100.0,0,
YC,New York City,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),189,100.0,0,
YC,New York City,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),176,100.0,0,
YC,New York City,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),188,100.0,0,
YC,New York City,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),186,100.0,0,
YC,New York City,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),194,100.0,0,
YC,New York City,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),208,100.0,0,
YC,New York City,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),214,100.0,0,
YC,New York City,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),223,100.0,0,
YC,New York City,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),218,100.0,0,
YC,New York City,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),223,100.0,0,
YC,New York City,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),222,100.0,0,
YC,New York City,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),227,100.0,0,
YC,New York City,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),253,100.0,0,
YC,New York City,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),278,100.0,0,
YC,New York City,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),282,100.0,0.1,
YC,New York City,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),298,100.0,0,
YC,New York City,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),310,100.0,0,
YC,New York City,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),302,100.0,0,
YC,New York City,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),305,100.0,0,
YC,New York City,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),305,100.0,0,
YC,New York City,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),323,100.0,0,
YC,New York City,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),324,100.0,0,
YC,New York City,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),338,100.0,0.1,*Likely underreported due to incomplete data
